"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
9743;"Going After Cacciato";3446;3446;2242784;38;"1978.0";2637;"767904427";"9.78076790442e+12";"eng";0;"https://images.gr-assets.com/books/1399498199m/3446.jpg";"https://images.gr-assets.com/books/1399498199s/3446.jpg";5;0
9744;"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)";854252;854252;1206964;9;"1993.0";6098;"64404781";"9.78006440478e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
9745;"Not Quite Dating (Not Quite, #1)";15954546;15954546;21706071;17;"2012.0";5592;"1612187145";"9.78161218714e+12";"eng";0;"https://images.gr-assets.com/books/1350588787m/15954546.jpg";"https://images.gr-assets.com/books/1350588787s/15954546.jpg";15;0
9746;"In a People House";934700;934700;919688;6;"1972.0";2418;"394823958";"9.78039482396e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
9747;"Kindred in Death (In Death, #29)";5943970;5943970;6116483;41;"2009.0";2792;"749928999";"9.780749929e+12";"eng";0;"https://images.gr-assets.com/books/1348954491m/5943970.jpg";"https://images.gr-assets.com/books/1348954491s/5943970.jpg";10;0
9748;"Lucky You";294430;294430;5912677;36;"1991.0";3002;"330369032";"9.78033036904e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
9749;"Hunters of Dune (Dune Chronicles #7)";20249;20249;4911;30;"2006.0";4855;"765312921";"9.78076531292e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
9750;"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free";20575440;20575440;40015927;28;"2014.0";6099;"374280606";"9.7803742806e+12";"eng";0;"https://images.gr-assets.com/books/1398199578m/20575440.jpg";"https://images.gr-assets.com/books/1398199578s/20575440.jpg";1;0
9751;"How Should We Then Live? The Rise and Decline of Western Thought and Culture";535494;535494;522965;13;"1975.0";6100;"891072926";"9.78089107293e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
9752;"Belzhar";20821376;20821376;40167214;27;"2014.0";2888;"525423052";"9.78052542306e+12";"";0;"https://images.gr-assets.com/books/1395326170m/20821376.jpg";"https://images.gr-assets.com/books/1395326170s/20821376.jpg";7;0
9753;"The Story of Ruby Bridges";14403;14403;1952010;12;"1995.0";6101;"439598443";"9.78043959845e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
9754;"Invitation to a Beheading";376561;376561;4479600;81;"1936.0";2395;"679725318";"9.78067972531e+12";"eng";0;"https://images.gr-assets.com/books/1405182507m/376561.jpg";"https://images.gr-assets.com/books/1405182507s/376561.jpg";9;0
9755;"Debt Inheritance (Indebted, #1)";21400356;21400356;40698052;6;"2014.0";5161;"1500607533";"9.78150060753e+12";"eng";0;"https://images.gr-assets.com/books/1395175825m/21400356.jpg";"https://images.gr-assets.com/books/1395175825s/21400356.jpg";14;0
9756;"The Midwife of Hope River";13508021;13508021;19059809;28;"2012.0";6102;"62198890";"9.78006219889e+12";"eng";0;"https://images.gr-assets.com/books/1344449564m/13508021.jpg";"https://images.gr-assets.com/books/1344449564s/13508021.jpg";16;0
9757;"Stand Tall, Molly Lou Melon";1145862;1145862;159813;8;"1994.0";6103;"399234160";"9.78039923416e+12";"en-US";0;"https://images.gr-assets.com/books/1314105738m/1145862.jpg";"https://images.gr-assets.com/books/1314105738s/1145862.jpg";11;0
9758;"The Complete Robot (Robot #0.3)";50091;50091;2361910;36;"1982.0";2497;"586057242";"9.78058605725e+12";"eng";0;"https://images.gr-assets.com/books/1405467461m/50091.jpg";"https://images.gr-assets.com/books/1405467461s/50091.jpg";8;0
9759;"Another Bullshit Night in Suck City";386;386;3328037;22;"2004.0";6104;"393329402";"9.78039332941e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
9760;"The Covenant (Abram's Daughters, #1)";80750;80750;2710295;26;"2002.0";4380;"764223305";"9.7807642233e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
9761;"How Green Was My Valley";40496;40496;2329482;81;"1939.0";6105;"141185856";"9.78014118586e+12";"eng";0;"https://images.gr-assets.com/books/1440708862m/40496.jpg";"https://images.gr-assets.com/books/1440708862s/40496.jpg";9;0
9762;"Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!";142108;142108;1055295;58;"2000.0";2668;"446677469";"9.78044667746e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
9763;"The Chosen One";5303373;5303373;5370813;23;"2009.0";6106;"312555113";"9.78031255512e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
9764;"The Negotiator";109510;109510;1807840;58;"1989.0";2876;"553283936";"9.78055328394e+12";"eng";0;"https://images.gr-assets.com/books/1320493289m/109510.jpg";"https://images.gr-assets.com/books/1320493289s/109510.jpg";17;0
9765;"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal";68985;68985;66847;29;"2003.0";6107;"743226755";"9.78074322675e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
9766;"The Decline and Fall of the Roman Empire";19400;19400;3209631;281;"1776.0";6108;"375758119";"9.78037575812e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
9767;"Ox-Cart Man (Picture Puffin)";608601;608601;1361097;18;"1979.0";6109;"140504419";"9.78014050442e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9768;"Wild Seed (Patternmaster, #1)";52318;52318;1330000;20;"1980.0";3532;"446676977";"9.78044667698e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
9769;"The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer";11410104;11410104;16342920;16;"2009.0";2788;"144244228X";"9.78144244228e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
9770;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
9771;"Those Girls";23014603;23014603;42580742;24;"2015.0";3396;"1250034582";"9.78125003459e+12";"";0;"https://images.gr-assets.com/books/1462090625m/23014603.jpg";"https://images.gr-assets.com/books/1462090625s/23014603.jpg";5;0
9772;"The Amateur Marriage";15764;15764;838459;48;"2004.0";2970;"345472454";"9.78034547246e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
9773;"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)";325416;325416;518536;190;"1922.0";3728;"60776005";"9.78006077601e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9774;"Mortal Coil (Skulduggery Pleasant, #5)";8113344;8113344;12908561;29;"2010.0";3846;"7325983";"9.78000732599e+12";"eng";0;"https://images.gr-assets.com/books/1442456495m/8113344.jpg";"https://images.gr-assets.com/books/1442456495s/8113344.jpg";10;0
9775;"Sweet Tooth, Volume 1: Out of the Deep Woods";6954438;6954438;7189635;8;"2010.0";6110;"1401226965";"9.78140122696e+12";"eng";0;"https://images.gr-assets.com/books/1406510539m/6954438.jpg";"https://images.gr-assets.com/books/1406510539s/6954438.jpg";14;0
9776;"Seventh Grave and No Body (Charley Davidson, #7)";19286674;19286674;27334873;13;"2014.0";3643;"1250045649";"9.78125004564e+12";"eng";0;"https://images.gr-assets.com/books/1394039455m/19286674.jpg";"https://images.gr-assets.com/books/1394039455s/19286674.jpg";17;0
9777;"Half Way Home";8428984;8428985;13292213;10;"2010.0";2746;"";"";"en-GB";0;"https://images.gr-assets.com/books/1374845830m/8428984.jpg";"https://images.gr-assets.com/books/1374845830s/8428984.jpg";8;0
9778;"Captain Blood";158446;158446;2125579;269;"1922.0";6111;"1406800163";"9.78140680017e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
9779;"Iron Man: Extremis";43739;43739;1389158;33;"2004.0";3635;"785122583";"9.78078512259e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9780;"Necronomicon: The Best Weird Tales";1335019;1335019;1324548;44;"1930.0";4038;"575081562";"9.78057508157e+12";"en-GB";0;"https://images.gr-assets.com/books/1264059645m/1335019.jpg";"https://images.gr-assets.com/books/1264059645s/1335019.jpg";12;0
9781;"Maid-sama! Vol. 02 (Maid-sama! #2)";6081686;6081686;6258393;15;"2007.0";3542;"142781404X";"9.78142781404e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
9782;"The Remaining (The Remaining, #1)";13431827;13431827;18926221;22;"2012.0";6112;"";"";"eng";0;"https://images.gr-assets.com/books/1343344146m/13431827.jpg";"https://images.gr-assets.com/books/1343344146s/13431827.jpg";16;0
9783;"Batman, Volume 3: Death of the Family";17671913;17671913;24171337;17;"2013.0";3698;"1401242340";"9.78140124234e+12";"eng";0;"https://images.gr-assets.com/books/1376507913m/17671913.jpg";"https://images.gr-assets.com/books/1376507913s/17671913.jpg";9;0
9784;"Selected Poems";26599;26599;1247207;3;"1994.0";4227;"871401541";"9.78087140154e+12";"eng";0;"https://images.gr-assets.com/books/1320891958m/26599.jpg";"https://images.gr-assets.com/books/1320891958s/26599.jpg";15;0
9785;"La Mecanique du ceur";2133827;2133827;2139309;72;"2007.0";6113;"2081208164";"9.78208120816e+12";"fre";0;"https://images.gr-assets.com/books/1327407179m/2133827.jpg";"https://images.gr-assets.com/books/1327407179s/2133827.jpg";1;0
9786;"The Good Father";13035050;13035050;18198649;27;"2012.0";3531;"778313468";"9.78077831346e+12";"eng";0;"https://images.gr-assets.com/books/1328218551m/13035050.jpg";"https://images.gr-assets.com/books/1328218551s/13035050.jpg";4;0
9787;"We Are Called to Rise";18271235;20385637;25734842;12;"2014.0";6114;"1476738963";"9.78147673896e+12";"eng";0;"https://images.gr-assets.com/books/1403347563m/18271235.jpg";"https://images.gr-assets.com/books/1403347563s/18271235.jpg";2;0
9788;"Hope: A Memoir of Survival in Cleveland";23399022;23399022;42955411;21;"2015.0";6115;"525427651";"9.78052542765e+12";"eng";0;"https://images.gr-assets.com/books/1421708177m/23399022.jpg";"https://images.gr-assets.com/books/1421708177s/23399022.jpg";12;0
9789;"Night Probe! (Dirk Pitt, #6)";818372;818372;1689755;52;"1981.0";3234;"553277405";"9.7805532774e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
9790;"The Story of B: An Adventure of the Mind and Spirit";214579;214579;91360;17;"1996.0";3004;"553379011";"9.78055337901e+12";"eng";0;"https://images.gr-assets.com/books/1403169485m/214579.jpg";"https://images.gr-assets.com/books/1403169485s/214579.jpg";14;0
9791;"A Window Opens";23569783;23569783;43168213;11;"2015.0";6116;"1501105434";"9.78150110543e+12";"eng";0;"https://images.gr-assets.com/books/1440378428m/23569783.jpg";"https://images.gr-assets.com/books/1440378428s/23569783.jpg";11;0
9792;"The Knockoff";23012475;23012475;42578930;24;"2015.0";6117;"385539584";"9.78038553959e+12";"";0;"https://images.gr-assets.com/books/1415582468m/23012475.jpg";"https://images.gr-assets.com/books/1415582468s/23012475.jpg";2;0
9793;"Strangers on a Train";15677;15677;1187279;77;"1950.0";3825;"393321983";"9.78039332198e+12";"eng";0;"https://images.gr-assets.com/books/1331234879m/15677.jpg";"https://images.gr-assets.com/books/1331234879s/15677.jpg";1;0
9794;"Unless";74462;74462;1344971;54;"2002.0";4061;"7154615";"9.78000715462e+12";"eng";0;"https://images.gr-assets.com/books/1327970989m/74462.jpg";"https://images.gr-assets.com/books/1327970989s/74462.jpg";8;0
9795;"Silent in the Grave (Lady Julia Grey, #1)";267869;267869;259684;34;"2006.0";6118;"778324109";"9.7807783241e+12";"eng";0;"https://images.gr-assets.com/books/1483424891m/267869.jpg";"https://images.gr-assets.com/books/1483424891s/267869.jpg";15;0
9796;"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984]";201145;201145;2563528;25;"1968.0";3493;"64440508";"9.78006444051e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
9797;"Command Authority (Jack Ryan Universe, #16)";18342283;18342283;25897610;31;"2013.0";2503;"399160477";"9.78039916048e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
9798;"Bleach, Volume 03";271264;271264;262983;25;"2002.0";2732;"1591164435";"9.78159116443e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
9799;"The Space Between (Outlander, #7.5)";21418017;21418017;40721190;9;"2013.0";2405;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
9800;"Cinderella";209631;209631;617184;5;"1812.0";6119;"735814864";"9.78073581487e+12";"eng";0;"https://images.gr-assets.com/books/1393792231m/209631.jpg";"https://images.gr-assets.com/books/1393792231s/209631.jpg";5;0
9801;"Zoya";82817;82817;3032953;58;"1988.0";4720;"";"9.78987566161e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
9802;"Rump: The True Story of Rumpelstiltskin";15766776;15766776;21471584;11;"2013.0";6120;"307977935";"9.78030797794e+12";"eng";0;"https://images.gr-assets.com/books/1343071412m/15766776.jpg";"https://images.gr-assets.com/books/1343071412s/15766776.jpg";2;0
9803;"The Berenstain Bears and Too Much TV";201138;201138;2876768;13;"1984.0";4081;"394865707";"9.78039486571e+12";"eng";0;"https://images.gr-assets.com/books/1457297865m/201138.jpg";"https://images.gr-assets.com/books/1457297865s/201138.jpg";8;0
9804;"Heartstone (Matthew Shardlake, #5)";7027569;7027569;7275140;40;"2010.0";4148;"230711251";"9.78023071126e+12";"eng";0;"https://images.gr-assets.com/books/1272182205m/7027569.jpg";"https://images.gr-assets.com/books/1272182205s/7027569.jpg";14;0
9805;"Open Season";420734;420734;1784677;38;"2001.0";4504;"671027581";"9.78067102758e+12";"eng";0;"https://images.gr-assets.com/books/1324869940m/420734.jpg";"https://images.gr-assets.com/books/1324869940s/420734.jpg";16;0
9806;"One Piece, Volume 38: Rocketman!! (One Piece, #38)";6801614;6801614;7008132;18;"2005.0";3027;"1421534541";"9.78142153454e+12";"";0;"https://images.gr-assets.com/books/1397155647m/6801614.jpg";"https://images.gr-assets.com/books/1397155647s/6801614.jpg";11;0
9807;"Corrupt (Devil's Night, #1)";21981841;21981841;41292505;12;"2015.0";3371;"1518783872";"9.78151878388e+12";"en-CA";0;"https://images.gr-assets.com/books/1398947518m/21981841.jpg";"https://images.gr-assets.com/books/1398947518s/21981841.jpg";6;0
9808;"The Center Cannot Hold: My Journey Through Madness";1098486;1098486;1085345;17;"2007.0";6121;"140130138X";"9.78140130138e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9809;"Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up";25614984;25614984;45694823;45;"2016.0";2838;"1607749726";"9.78160774972e+12";"eng";0;"https://images.gr-assets.com/books/1435598787m/25614984.jpg";"https://images.gr-assets.com/books/1435598787s/25614984.jpg";8;0
9810;"The Afghan";109509;109509;3003265;72;"2006.0";2876;"399153942";"9.78039915394e+12";"eng";0;"https://images.gr-assets.com/books/1309198395m/109509.jpg";"https://images.gr-assets.com/books/1309198395s/109509.jpg";1;0
9811;"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5)";10518110;10518110;15424160;15;"2011.0";4363;"62101315";"9.78006210131e+12";"eng";0;"https://images.gr-assets.com/books/1328313295m/10518110.jpg";"https://images.gr-assets.com/books/1328313295s/10518110.jpg";16;0
9812;"Frederica";311196;311196;2128291;44;"1965.0";5095;"99465647";"9.78009946564e+12";"eng";0;"https://images.gr-assets.com/books/1395082866m/311196.jpg";"https://images.gr-assets.com/books/1395082866s/311196.jpg";2;0
9813;"Perfect";97408;97408;93897;12;"2004.0";6122;"1571316515";"9.78157131652e+12";"eng";0;"https://images.gr-assets.com/books/1328750860m/97408.jpg";"https://images.gr-assets.com/books/1328750860s/97408.jpg";7;0
9814;"Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3)";513207;513207;501182;22;"1994.0";5750;"055329802X";"9.78055329802e+12";"eng";0;"https://images.gr-assets.com/books/1327008722m/513207.jpg";"https://images.gr-assets.com/books/1327008722s/513207.jpg";5;0
9815;"Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treat";5103512;5103512;5170276;5;"2009.0";4995;"307460444";"9.78030746045e+12";"";0;"https://images.gr-assets.com/books/1320443899m/5103512.jpg";"https://images.gr-assets.com/books/1320443899s/5103512.jpg";9;0
9816;"Neighbor Dearest";30364931;30364931;50875566;7;"2016.0";4142;"";"";"";0;"https://images.gr-assets.com/books/1467960990m/30364931.jpg";"https://images.gr-assets.com/books/1467960990s/30364931.jpg";5;0
9817;"Vampires are Forever (Argeneau #8)";1422250;1422250;2968948;22;"2008.0";4363;"61229695";"9.7800612297e+12";"en-US";0;"https://images.gr-assets.com/books/1351280934m/1422250.jpg";"https://images.gr-assets.com/books/1351280934s/1422250.jpg";17;0
9818;"The Lion King (Disney's Wonderful World of Reading)";1350249;1350249;40728295;48;"1994.0";4186;"717283534";"9.78071728354e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9819;"Two Years Before the Mast: A Sailor's Life at Sea";335397;335397;325869;343;"1840.0";6123;"1402179626";"9.78140217962e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
9820;"Think Twice (Rosato & Associates, #11)";7078265;7078265;7332789;30;"2010.0";3903;"312380755";"9.78031238076e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
9821;"The Art of Amy Brown";245700;245700;238058;4;"2003.0";6124;"974461229";"9.78097446123e+12";"";0;"https://images.gr-assets.com/books/1328765892m/245700.jpg";"https://images.gr-assets.com/books/1328765892s/245700.jpg";7;0
9822;"Owl Babies";716944;716944;2961469;51;"1975.0";6125;"744592704";"9.7807445927e+12";"en-GB";0;"https://images.gr-assets.com/books/1408930554m/716944.jpg";"https://images.gr-assets.com/books/1408930554s/716944.jpg";16;0
9823;"The Turner House";22749750;22749750;42295144;12;"2015.0";6126;"544303164";"9.78054430316e+12";"eng";0;"https://images.gr-assets.com/books/1408469614m/22749750.jpg";"https://images.gr-assets.com/books/1408469614s/22749750.jpg";12;0
9824;"Danger in the Shadows (O'Malley #0.5)";359463;359463;349585;28;"1999.0";4484;"1414310552";"9.78141431056e+12";"eng";0;"https://images.gr-assets.com/books/1406507237m/359463.jpg";"https://images.gr-assets.com/books/1406507237s/359463.jpg";4;0
9825;"Trouble";17257484;17257484;23851721;13;"2013.0";3430;"";"";"eng";0;"https://images.gr-assets.com/books/1363602953m/17257484.jpg";"https://images.gr-assets.com/books/1363602953s/17257484.jpg";16;0
9826;"Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small";67863;67863;65810;10;"1996.0";6127;"875420281";"9.78087542029e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
9827;"Summer on Blossom Street (Blossom Street, #6)";5981415;5981415;3676745;8;"2009.0";4459;"778326438";"9.78077832643e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
9828;"Whitethorn Woods";34295;34295;12911598;57;"2006.0";3167;"307265781";"9.78030726578e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
9829;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
9830;"Broken for You";96702;96702;1673024;20;"2004.0";6128;"802142109";"9.78080214211e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
9831;"White Girl Problems";12413949;12413949;17395689;11;"2012.0";6129;"1401324541";"9.78140132454e+12";"en-GB";0;"https://images.gr-assets.com/books/1332504951m/12413949.jpg";"https://images.gr-assets.com/books/1332504951s/12413949.jpg";6;0
9832;"Birdman (Jack Caffery, #1)";130260;130260;925576;72;"1999.0";6130;"440236169";"9.78044023616e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9833;"Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time";10111087;10111087;15008549;23;"2011.0";6131;"525952241";"9.78052595224e+12";"en-US";0;"https://images.gr-assets.com/books/1311704972m/10111087.jpg";"https://images.gr-assets.com/books/1311704972s/10111087.jpg";11;0
9834;"The Map That Changed the World";25014;25014;1413457;27;"2001.0";3050;"60931809";"9.7800609318e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
9835;"Lake in the Clouds (Wilderness, #3)";72855;72855;845657;21;"2002.0";4160;"553582798";"9.7805535828e+12";"eng";0;"https://images.gr-assets.com/books/1367533032m/72855.jpg";"https://images.gr-assets.com/books/1367533032s/72855.jpg";13;0
9836;"Tyrant (King, #2)";25711641;25711641;45363962;9;"2015.0";5406;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
9837;"Grasshopper Jungle";18079719;18079719;19209831;24;"2014.0";4864;"525426035";"9.78052542604e+12";"eng";0;"https://images.gr-assets.com/books/1373059909m/18079719.jpg";"https://images.gr-assets.com/books/1373059909s/18079719.jpg";4;0
9838;"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion";65633;65633;63667;5;"2005.0";5778;"60827874";"9.78006082788e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
9839;"Antigone";352383;352383;823316;35;"1944.0";6132;"041330860X";"9.7804133086e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
