"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
7679;"For You (The 'Burg, #1)";10813480;10813480;15727095;9;"2011.0";3789;"";"";"eng";0;"https://images.gr-assets.com/books/1327337194m/10813480.jpg";"https://images.gr-assets.com/books/1327337194s/10813480.jpg";13;0
7680;"Love Com, Vol. 1";439363;439363;428191;14;"2001.0";5356;"1421513439";"9.78142151343e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
7681;"Elephants Can Remember (Hercule Poirot, #37)";148584;148584;895143;169;"1972.0";2445;"425067823";"9.78042506783e+12";"eng";0;"https://images.gr-assets.com/books/1309211932m/148584.jpg";"https://images.gr-assets.com/books/1309211932s/148584.jpg";7;0
7682;"Friend-Zoned (Friend-Zoned, #1)";17948485;17948485;24502143;9;"2013.0";4558;"";"2.94004447015e+12";"eng";0;"https://images.gr-assets.com/books/1369113567m/17948485.jpg";"https://images.gr-assets.com/books/1369113567s/17948485.jpg";6;0
7683;"What to Expect the First Year (What to Expect)";98;98;4462;45;"1989.0";3363;"761129588";"9.78076112958e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
7684;"The Gift";59836;59836;1912773;55;"1986.0";4720;"440221315";"9.78044022132e+12";"en-US";0;"https://images.gr-assets.com/books/1403190508m/59836.jpg";"https://images.gr-assets.com/books/1403190508s/59836.jpg";16;0
7685;"The Lions of Little Rock";11699349;11699349;16646457;10;"2012.0";5357;"039925644X";"9.78039925645e+12";"eng";0;"https://images.gr-assets.com/books/1442034711m/11699349.jpg";"https://images.gr-assets.com/books/1442034711s/11699349.jpg";3;0
7686;"Self Matters: Creating Your Life from the Inside Out";169487;169487;163663;28;"2000.0";5358;"074322423X";"9.78074322424e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7687;"Hollowland (The Hollows, #1)";8951449;31351167;13828200;12;"2010.0";3127;"1453860959";"9.78145386095e+12";"eng";0;"https://images.gr-assets.com/books/1299468023m/8951449.jpg";"https://images.gr-assets.com/books/1299468023s/8951449.jpg";4;0
7688;"Hetalia: Axis Powers, Vol. 1 (Hetalia: Axis Powers, #1)";7942008;7942008;11374642;15;"2008.0";5359;"1427818762";"9.78142781877e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7689;"Finding Nemo";1298171;1298171;1287327;21;"1996.0";5360;"1591827582";"9.78159182758e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
7690;"Calling Doctor Amelia Bedelia";14480;14480;888928;7;"2002.0";5361;"60087803";"9.78006008781e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7691;"Timeless (Parasol Protectorate, #5)";11324166;11324166;13210557;23;"2012.0";3246;"";"";"eng";0;"https://images.gr-assets.com/books/1327890901m/11324166.jpg";"https://images.gr-assets.com/books/1327890901s/11324166.jpg";2;0
7692;"These High, Green Hills (Mitford Years, #3)";112874;112874;142735;35;"1995.0";3453;"1589190645";"9.78158919064e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7693;"How Google Works";23158207;23158207;42705109;39;"2014.0";5362;"";"";"en-CA";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
7694;"Killing Sarai (In the Company of Killers, #1)";20559676;20559676;25337090;17;"2013.0";2849;"";"";"eng";0;"https://images.gr-assets.com/books/1389883928m/20559676.jpg";"https://images.gr-assets.com/books/1389883928s/20559676.jpg";10;0
7695;"The Time of My Life";10893138;10893138;16947613;64;"2011.0";2491;"7350430";"9.78000735044e+12";"eng";0;"https://images.gr-assets.com/books/1327918581m/10893138.jpg";"https://images.gr-assets.com/books/1327918581s/10893138.jpg";5;0
7696;"Now We Are Six (Winnie-the-Pooh, #4)";821000;821000;1359963;58;"1927.0";2587;"525444467";"9.78052544447e+12";"eng";0;"https://images.gr-assets.com/books/1348199373m/821000.jpg";"https://images.gr-assets.com/books/1348199373s/821000.jpg";8;0
7697;"The Captive Part II / The Power (The Secret Circle, #2-3)";3665811;3665811;3709042;13;"2009.0";3055;"61671355";"9.78006167136e+12";"eng";0;"https://images.gr-assets.com/books/1341592078m/3665811.jpg";"https://images.gr-assets.com/books/1341592078s/3665811.jpg";8;0
7698;"Ladies' Night";16045078;16045078;21823294;15;"2013.0";4434;"1250019672";"9.78125001968e+12";"en-US";0;"https://images.gr-assets.com/books/1376835524m/16045078.jpg";"https://images.gr-assets.com/books/1376835524s/16045078.jpg";14;0
7699;"Family Pictures ";14759321;14759321;20408849;21;"2013.0";2762;"312591837";"9.78031259183e+12";"eng";0;"https://images.gr-assets.com/books/1365217958m/14759321.jpg";"https://images.gr-assets.com/books/1365217958s/14759321.jpg";4;0
7700;"Taken by Midnight (Midnight Breed, #8)";7384801;7384801;7085183;32;"2010.0";3729;"440245273";"9.78044024528e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
7701;"Os Maias";1249630;1249630;1238374;114;"1888.0";5363;"9725681363";"9.78972568137e+12";"por";0;"https://images.gr-assets.com/books/1362526641m/1249630.jpg";"https://images.gr-assets.com/books/1362526641s/1249630.jpg";9;0
7702;"The Law of Moses (The Law of Moses, #1)";23252517;23252517;42794706;19;"2014.0";4145;"";"";"eng";0;"https://images.gr-assets.com/books/1415024195m/23252517.jpg";"https://images.gr-assets.com/books/1415024195s/23252517.jpg";8;0
7703;"Good as Gone";29975458;29975458;50373510;26;"2016.0";5364;"544920953";"9.78054492096e+12";"eng";0;"https://images.gr-assets.com/books/1464329788m/29975458.jpg";"https://images.gr-assets.com/books/1464329788s/29975458.jpg";3;0
7704;"Holding the Dream (Dream Trilogy #2)";114188;114188;2405272;58;"1996.0";2831;"515142883";"9.78051514288e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
7705;"Fallen Crest Family (Fallen Crest High, #2)";17191012;17191012;23643463;9;"2013.0";4176;"";"";"en-US";0;"https://images.gr-assets.com/books/1370197330m/17191012.jpg";"https://images.gr-assets.com/books/1370197330s/17191012.jpg";1;0
7706;"Mr. Darcy's Diary (Jane Austen Heroes, #1)";99297;99297;95730;21;"2005.0";5365;"1402208766";"9.78140220877e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
7707;"L.A. Requiem (Elvis Cole, #8)";297186;297186;1026877;38;"1999.0";4645;"2266120921";"9.78226612092e+12";"fre";0;"https://images.gr-assets.com/books/1328900044m/297186.jpg";"https://images.gr-assets.com/books/1328900044s/297186.jpg";2;0
7708;"A Grown-Up Kind of Pretty";10960383;10960383;15878096;20;"2010.0";4974;"446582352";"9.78044658235e+12";"eng";0;"https://images.gr-assets.com/books/1442347366m/10960383.jpg";"https://images.gr-assets.com/books/1442347366s/10960383.jpg";14;0
7709;"Is It Just Me?";15733346;15733346;21414594;13;"2012.0";5366;"1444734148";"9.78144473414e+12";"eng";0;"https://images.gr-assets.com/books/1341274679m/15733346.jpg";"https://images.gr-assets.com/books/1341274679s/15733346.jpg";4;0
7710;"Eventide (Plainsong, #2)";89884;89884;1168090;29;"2004.0";3350;"375725768";"9.78037572576e+12";"eng";0;"https://images.gr-assets.com/books/1320471712m/89884.jpg";"https://images.gr-assets.com/books/1320471712s/89884.jpg";10;0
7711;"Fahrenheit 451: The Authorized Adaptation";5199185;5199185;18970415;17;"2009.0";5367;"080905101X";"9.78080905101e+12";"eng";0;"https://images.gr-assets.com/books/1416448162m/5199185.jpg";"https://images.gr-assets.com/books/1416448162s/5199185.jpg";16;0
7712;"Special A, Vol. 1 (Special A, #1)";2122216;2122216;2127653;11;"2003.0";5368;"";"";"ind";0;"https://images.gr-assets.com/books/1408207157m/2122216.jpg";"https://images.gr-assets.com/books/1408207157s/2122216.jpg";3;0
7713;"All You Need Is Kill";6255949;6255949;6439033;25;"2004.0";5369;"1421527618";"9.78142152761e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7714;"The Bronze Bow";24408;24408;2846541;32;"1961.0";2903;"395137195";"9.78039513719e+12";"en-US";0;"https://images.gr-assets.com/books/1369712582m/24408.jpg";"https://images.gr-assets.com/books/1369712582s/24408.jpg";7;0
7715;"On Love";23426;23426;14280312;77;"1993.0";4844;"802142400";"9.7808021424e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7716;"A Civil Action";27397;27397;227861;28;"1995.0";4383;"679772677";"9.78067977268e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
7717;"Millions of Cats";621739;621739;3012947;24;"1928.0";5370;"142407089";"9.78014240708e+12";"";0;"https://images.gr-assets.com/books/1318725166m/621739.jpg";"https://images.gr-assets.com/books/1318725166s/621739.jpg";13;0
7718;"Dark Challenge (Dark, #5)";313256;313256;2799713;30;"2000.0";3826;"";"";"";0;"https://images.gr-assets.com/books/1330425767m/313256.jpg";"https://images.gr-assets.com/books/1330425767s/313256.jpg";17;0
7719;"Mistress";15791403;15791403;21513003;38;"2013.0";2472;"1611130433";"9.78161113043e+12";"";0;"https://images.gr-assets.com/books/1375363772m/15791403.jpg";"https://images.gr-assets.com/books/1375363772s/15791403.jpg";11;0
7720;"Grandfather's Journey";208146;208146;201468;23;"1993.0";4502;"395570352";"9.78039557036e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
7721;"Savannah Blues (Weezie and Bebe Mysteries, #1)";38030;38030;811180;37;"2002.0";4434;"60519134";"9.78006051913e+12";"en-US";0;"https://images.gr-assets.com/books/1327883095m/38030.jpg";"https://images.gr-assets.com/books/1327883095s/38030.jpg";1;0
7722;"Excavation";294043;294043;285324;34;"2000.0";3460;"038081093X";"9.78038081093e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7723;"Discourse on Method";159418;159418;17612730;450;"1637.0";4372;"872204227";"9.78087220422e+12";"eng";0;"https://images.gr-assets.com/books/1405624619m/159418.jpg";"https://images.gr-assets.com/books/1405624619s/159418.jpg";11;0
7724;"Scarecrow (Shane Schofield, #3)";144789;144789;504379;47;"2003.0";4364;"312937660";"9.78031293767e+12";"eng";0;"https://images.gr-assets.com/books/1316635676m/144789.jpg";"https://images.gr-assets.com/books/1316635676s/144789.jpg";13;0
7725;"Endlessly (Paranormalcy, #3)";9064899;9064899;13942966;19;"2012.0";3152;"61985880";"9.78006198588e+12";"eng";0;"https://images.gr-assets.com/books/1320349604m/9064899.jpg";"https://images.gr-assets.com/books/1320349604s/9064899.jpg";6;0
7726;"The House by the Lake";27868677;27256096;47306041;7;"2016.0";5371;"";"";"en-US";0;"https://images.gr-assets.com/books/1454689701m/27868677.jpg";"https://images.gr-assets.com/books/1454689701s/27868677.jpg";2;0
7727;"Living Buddha, Living Christ";73184;73184;996684;26;"1995.0";4440;"1573225681";"9.78157322569e+12";"eng";0;"https://images.gr-assets.com/books/1309211729m/73184.jpg";"https://images.gr-assets.com/books/1309211729s/73184.jpg";16;0
7728;"The Earthsea Trilogy";1170158;1170158;964597;40;"1975.0";2675;"140050930";"9.78014005094e+12";"eng";0;"https://images.gr-assets.com/books/1295382040m/1170158.jpg";"https://images.gr-assets.com/books/1295382040s/1170158.jpg";10;0
7729;"Left Drowning (Left Drowning, #1)";17325147;17325147;24022649;21;"2013.0";3588;"1477817158";"9.78147781716e+12";"eng";0;"https://images.gr-assets.com/books/1372359048m/17325147.jpg";"https://images.gr-assets.com/books/1372359048s/17325147.jpg";7;0
7730;"A Sick Day for Amos McGee";7268995;7268995;8391024;18;"2010.0";5372;"1596434023";"9.78159643403e+12";"en-US";0;"https://images.gr-assets.com/books/1312019421m/7268995.jpg";"https://images.gr-assets.com/books/1312019421s/7268995.jpg";12;0
7731;"Fourth of July Creek";18651980;18651980;26112550;23;"2014.0";5373;"62286447";"9.78006228644e+12";"eng";0;"https://images.gr-assets.com/books/1417981221m/18651980.jpg";"https://images.gr-assets.com/books/1417981221s/18651980.jpg";13;0
7732;"Absolute Fear (New Orleans, #4)";276877;276877;2883746;40;"2007.0";5374;"758211821";"9.78075821183e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
7733;"True Evil";43992;43992;5951603;55;"2006.0";4274;"743292499";"9.7807432925e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
7734;"Tobacco Road (Brown Thrasher Books)";59091;59091;1238780;80;"1932.0";5375;"082031661X";"9.78082031661e+12";"en-US";0;"https://images.gr-assets.com/books/1369852920m/59091.jpg";"https://images.gr-assets.com/books/1369852920s/59091.jpg";10;0
7735;"The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective";1747896;1747896;3254095;43;"2008.0";5376;"802715354";"9.78080271536e+12";"en-US";0;"https://images.gr-assets.com/books/1312021413m/1747896.jpg";"https://images.gr-assets.com/books/1312021413s/1747896.jpg";16;0
7736;"Lord of Scoundrels (Scoundrels, #3)";425377;425377;414437;48;"1995.0";5377;"380776162";"9.78038077616e+12";"eng";0;"https://images.gr-assets.com/books/1381766823m/425377.jpg";"https://images.gr-assets.com/books/1381766823s/425377.jpg";15;0
7737;"Ozma of Oz (Oz, #3)";60177;60177;891152;262;"1907.0";2535;"543895149";"9.78054389514e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7738;"The Johnstown Flood";2371;2371;1391380;28;"1968.0";2545;"844662925";"9.78084466292e+12";"eng";0;"https://images.gr-assets.com/books/1313667349m/2371.jpg";"https://images.gr-assets.com/books/1313667349s/2371.jpg";17;0
7739;"The Christmas Sweater";3268926;3268926;3132696;22;"2008.0";5378;"141659485X";"9.78141659486e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7740;"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)";16074748;16074748;21525091;45;"2010.0";3775;"1442449632";"9.78144244963e+12";"eng";0;"https://images.gr-assets.com/books/1418103694m/16074748.jpg";"https://images.gr-assets.com/books/1418103694s/16074748.jpg";14;0
7741;"Deep Fathom";294045;294045;1018137;31;"2001.0";3460;"380818809";"9.78038081881e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
7742;"The Gate House";3216451;3216451;3887843;47;"2008.0";3236;"446533424";"9.78044653342e+12";"en-US";0;"https://images.gr-assets.com/books/1397190673m/3216451.jpg";"https://images.gr-assets.com/books/1397190673s/3216451.jpg";1;0
7743;"Stay with Me (Wait for You, #3)";19501672;19501672;24797649;24;"2014.0";2951;"62294806";"9.78006229481e+12";"eng";0;"https://images.gr-assets.com/books/1400524327m/19501672.jpg";"https://images.gr-assets.com/books/1400524327s/19501672.jpg";7;0
7744;"Seven Years to Sin";15743075;15743075;13626536;54;"2011.0";2459;"758290411";"9.78075829041e+12";"en-US";0;"https://images.gr-assets.com/books/1355259011m/15743075.jpg";"https://images.gr-assets.com/books/1355259011s/15743075.jpg";8;0
7745;"Perfect Scoundrels (Heist Society, #3)";13580928;13580928;19165894;14;"2013.0";2705;"1423166000";"9.78142316601e+12";"en-GB";0;"https://images.gr-assets.com/books/1340716595m/13580928.jpg";"https://images.gr-assets.com/books/1340716595s/13580928.jpg";16;0
7746;"When the Game Was Ours";6562380;6562380;6755222;24;"2009.0";5379;"547225474";"9.78054722547e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7747;"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)";66676;66676;231629;28;"2004.0";3263;"786937904";"9.7807869379e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7748;"Nemesis (Miss Marple, #12)";31304;31304;908233;179;"1971.0";2445;"451200187";"9.78045120018e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7749;"All Families are Psychotic";3379;3379;91467;32;"2001.0";4196;"1582342156";"9.78158234215e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
7750;"The Blessing Way (Leaphorn & Chee, #1)";867387;867387;3100762;39;"1970.0";5380;"61000019";"9.78006100001e+12";"en-US";0;"https://images.gr-assets.com/books/1179033344m/867387.jpg";"https://images.gr-assets.com/books/1179033344s/867387.jpg";6;0
7751;"Another Piece of My Heart";12029468;12029468;16995682;20;"2012.0";2762;"312591829";"9.78031259182e+12";"eng";0;"https://images.gr-assets.com/books/1321468393m/12029468.jpg";"https://images.gr-assets.com/books/1321468393s/12029468.jpg";7;0
7752;"Stenhuggaren (Patrik Hedstr�m, #3)";1457790;1457790;1448591;100;"2005.0";3733;"9137126385";"9.78913712639e+12";"swe";0;"https://images.gr-assets.com/books/1334876462m/1457790.jpg";"https://images.gr-assets.com/books/1334876462s/1457790.jpg";7;0
7753;"The Pigeon Wants a Puppy!";1908511;1908511;1910398;10;"2008.0";3222;"1423109600";"9.7814231096e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
7754;"The Road to Character";22551809;22551809;42009504;21;"2015.0";4611;"081299325X";"9.78081299326e+12";"eng";0;"https://images.gr-assets.com/books/1422216361m/22551809.jpg";"https://images.gr-assets.com/books/1422216361s/22551809.jpg";12;0
7755;"The General in His Labyrinth";23884;23884;1066730;135;"1989.0";2375;"1400043336";"9.78140004333e+12";"eng";0;"https://images.gr-assets.com/books/1361537151m/23884.jpg";"https://images.gr-assets.com/books/1361537151s/23884.jpg";15;0
7756;"La ciudad y los perros";60142;60142;2115431;126;"1962.0";4527;"8466309152";"9.78846630916e+12";"spa";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
7757;"Say What You Will";18599754;18599754;26365948;22;"2014.0";5381;"62271121";"9.78006227113e+12";"eng";0;"https://images.gr-assets.com/books/1392738015m/18599754.jpg";"https://images.gr-assets.com/books/1392738015s/18599754.jpg";8;0
7758;"Die Again (Rizzoli & Isles, #11)";21489683;21489683;40816611;52;"2014.0";2890;"345543858";"9.78034554385e+12";"eng";0;"https://images.gr-assets.com/books/1395144977m/21489683.jpg";"https://images.gr-assets.com/books/1395144977s/21489683.jpg";2;0
7759;"Party Princess (The Princess Diaries, #7)";85993;85993;1926611;69;"2006.0";2622;"60724552";"9.78006072456e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
7760;"Damaged 2 (Damaged, #2)";17800786;17800786;24901276;4;"2013.0";4579;"";"9.78098554735e+12";"eng";0;"https://images.gr-assets.com/books/1371340440m/17800786.jpg";"https://images.gr-assets.com/books/1371340440s/17800786.jpg";6;0
7761;"The Witness";323289;323289;30783;64;"1995.0";3935;"044619154X";"9.78044619155e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
7762;"Mornings in Jenin";6692041;6692041;311976;64;"2006.0";5382;"1608190463";"9.78160819046e+12";"";0;"https://images.gr-assets.com/books/1312020216m/6692041.jpg";"https://images.gr-assets.com/books/1312020216s/6692041.jpg";1;0
7763;"The Nanny";207694;207694;201020;24;"2003.0";5383;"60560118";"9.78006056012e+12";"";0;"https://images.gr-assets.com/books/1389595555m/207694.jpg";"https://images.gr-assets.com/books/1389595555s/207694.jpg";6;0
7764;"Manwhore (Manwhore, #1)";22892122;22892122;42462101;10;"2015.0";3214;"1501101536";"9.78150110153e+12";"eng";0;"https://images.gr-assets.com/books/1421552037m/22892122.jpg";"https://images.gr-assets.com/books/1421552037s/22892122.jpg";6;0
7765;"Ex-Heroes (Ex-Heroes, #1)";16479439;16479439;10753679;28;"2010.0";4321;"804136572";"9.78080413657e+12";"";0;"https://images.gr-assets.com/books/1360646185m/16479439.jpg";"https://images.gr-assets.com/books/1360646185s/16479439.jpg";2;0
7766;"Absolution Gap";89184;89184;86076;32;"2003.0";3774;"441012914";"9.78044101292e+12";"en-GB";0;"https://images.gr-assets.com/books/1309210984m/89184.jpg";"https://images.gr-assets.com/books/1309210984s/89184.jpg";16;0
7767;"The Faraway Tree Stories (The Faraway Tree #1-3)";17490;17490;19047;21;"1991.0";4043;"1405201711";"9.78140520171e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
7768;"She Said Yes: The Unlikely Martyrdom of Cassie Bernall";171001;171001;2264761;17;"1999.0";5384;"874869226";"9.78087486922e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
7769;"Scoop";30919;30919;1001166;62;"1937.0";3057;"141187492";"9.7801411875e+12";"eng";0;"https://images.gr-assets.com/books/1416017359m/30919.jpg";"https://images.gr-assets.com/books/1416017359s/30919.jpg";16;0
7770;"Tales of a Female Nomad: Living at Large in the World";85622;85622;2637573;12;"2001.0";5385;"609809547";"9.78060980955e+12";"eng";0;"https://images.gr-assets.com/books/1320531284m/85622.jpg";"https://images.gr-assets.com/books/1320531284s/85622.jpg";15;0
7771;"Birds of America";19631;19631;1769;26;"1998.0";5143;"312241224";"9.78031224122e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7772;"Big Rock";26252659;26252659;46249382;15;"2016.0";5386;"692572031";"9.78069257203e+12";"eng";0;"https://images.gr-assets.com/books/1485375190m/26252659.jpg";"https://images.gr-assets.com/books/1485375190s/26252659.jpg";5;0
7773;"Three Dark Crowns (Three Dark Crowns, #1)";23207027;28374007;42750582;26;"2016.0";3162;"";"";"eng";0;"https://images.gr-assets.com/books/1469265644m/23207027.jpg";"https://images.gr-assets.com/books/1469265644s/23207027.jpg";10;0
7774;"Lunch in Paris: A Love Story, with Recipes";6422680;6422680;6611909;34;"2010.0";5387;"031604279X";"9.7803160428e+12";"eng";0;"https://images.gr-assets.com/books/1344266322m/6422680.jpg";"https://images.gr-assets.com/books/1344266322s/6422680.jpg";16;0
7775;"Love and War (North and South, #2)";159177;159177;153639;32;"1984.0";3291;"451200829";"9.78045120082e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
7776;"Destined (Wings, #4)";12846479;12846479;13490521;37;"2012.0";3376;"61668125";"9.78006166813e+12";"en-US";0;"https://images.gr-assets.com/books/1321454773m/12846479.jpg";"https://images.gr-assets.com/books/1321454773s/12846479.jpg";7;0
7777;"The Pale King";9443405;9443405;6498897;44;"2011.0";3169;"316074233";"9.78031607423e+12";"en-US";0;"https://images.gr-assets.com/books/1324405497m/9443405.jpg";"https://images.gr-assets.com/books/1324405497s/9443405.jpg";5;0
7778;"The Analects";27297;27297;3320969;348;"-476.0";5388;"140443487";"9.78014044349e+12";"eng";0;"https://images.gr-assets.com/books/1309201523m/27297.jpg";"https://images.gr-assets.com/books/1309201523s/27297.jpg";8;0
7779;"I'm with the Band: Confessions of a Groupie";50039;50039;702279;23;"1987.0";5389;"1556525893";"9.7815565259e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
