"id";"title";"original_publication_year";"author_id";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
7317;"Private Peaceful";"2003.0";4009;0;"https://images.gr-assets.com/books/1328868065m/1048645.jpg";"https://images.gr-assets.com/books/1328868065s/1048645.jpg";7;0
7318;"Her Royal Spyness (Her Royal Spyness Mysteries, #1)";"2007.0";5223;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
7319;"Gunmetal Magic (Kate Daniels, #5.5)";"2012.0";3337;0;"https://images.gr-assets.com/books/1331230049m/12288282.jpg";"https://images.gr-assets.com/books/1331230049s/12288282.jpg";4;0
7320;"Half a War (Shattered Sea, #3)";"2015.0";2836;0;"https://images.gr-assets.com/books/1429885218m/22381326.jpg";"https://images.gr-assets.com/books/1429885218s/22381326.jpg";9;0
7321;"Rock Chick Renegade (Rock Chick, #4)";"2011.0";3789;0;"https://images.gr-assets.com/books/1328299907m/10813469.jpg";"https://images.gr-assets.com/books/1328299907s/10813469.jpg";17;0
7322;"The Marriage Mistake (Marriage to a Billionaire, #3)";"2012.0";2973;0;"https://images.gr-assets.com/books/1348628724m/15729261.jpg";"https://images.gr-assets.com/books/1348628724s/15729261.jpg";5;0
7323;"Jamberry";"1982.0";5224;0;"https://images.gr-assets.com/books/1393791849m/886512.jpg";"https://images.gr-assets.com/books/1393791849s/886512.jpg";17;0
7324;"Darkest Powers Trilogy (Darkest Powers, #1-3)";"2009.0";2818;0;"https://images.gr-assets.com/books/1411868332m/8269450.jpg";"https://images.gr-assets.com/books/1411868332s/8269450.jpg";9;0
7325;"Rhapsody: Child of Blood (Symphony of Ages, #1)";"1999.0";5225;0;"https://images.gr-assets.com/books/1453703106m/261604.jpg";"https://images.gr-assets.com/books/1453703106s/261604.jpg";13;0
7326;"Doctors";"1988.0";3462;0;"https://images.gr-assets.com/books/1383563051m/91201.jpg";"https://images.gr-assets.com/books/1383563051s/91201.jpg";17;0
7327;"Samarkand";"1988.0";5226;0;"https://images.gr-assets.com/books/1327995121m/142395.jpg";"https://images.gr-assets.com/books/1327995121s/142395.jpg";8;0
7328;"Indulgence in Death (In Death, #31)";"2010.0";2792;0;"https://images.gr-assets.com/books/1292915498m/7685763.jpg";"https://images.gr-assets.com/books/1292915498s/7685763.jpg";10;0
7329;"We Need New Names";"2013.0";5227;0;"https://images.gr-assets.com/books/1352225506m/15852479.jpg";"https://images.gr-assets.com/books/1352225506s/15852479.jpg";6;0
7330;"The Little Red Caboose (Little Golden Book)";"1953.0";5228;0;"https://images.gr-assets.com/books/1364853044m/894072.jpg";"https://images.gr-assets.com/books/1364853044s/894072.jpg";17;0
7331;"Pretty in Plaid";"2009.0";3448;0;"https://images.gr-assets.com/books/1484147603m/5093760.jpg";"https://images.gr-assets.com/books/1484147603s/5093760.jpg";17;0
7332;"Wicca: A Guide for the Solitary Practitioner";"1988.0";5229;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7333;"All My Sons";"1947.0";2557;0;"https://images.gr-assets.com/books/1309210788m/179142.jpg";"https://images.gr-assets.com/books/1309210788s/179142.jpg";13;0
7334;"Graffiti Moon";"2010.0";5230;0;"https://images.gr-assets.com/books/1320129868m/7863274.jpg";"https://images.gr-assets.com/books/1320129868s/7863274.jpg";4;0
7335;"Mufaro's Beautiful Daughters: An African Tale";"1986.0";5231;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7336;"Paladin of Souls (World of the Five Gods, #2)";"2003.0";4618;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7337;"Mastery";"2012.0";3495;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7338;"God Bless You, Dr. Kevorkian";"1999.0";2353;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7339;"A Homemade Life: Stories and Recipes from My Kitchen Table";"2009.0";5232;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
7340;"The Three Pigs";"2001.0";4531;0;"https://images.gr-assets.com/books/1172092242m/138069.jpg";"https://images.gr-assets.com/books/1172092242s/138069.jpg";8;0
7341;"Learned Optimism: How to Change Your Mind and Your Life";"1990.0";5233;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
7342;"Desires of the Dead (The Body Finder, #2)";"2011.0";3873;0;"https://images.gr-assets.com/books/1288223505m/7827221.jpg";"https://images.gr-assets.com/books/1288223505s/7827221.jpg";10;0
7343;"The Littles";"1967.0";5234;0;"https://images.gr-assets.com/books/1360058166m/563887.jpg";"https://images.gr-assets.com/books/1360058166s/563887.jpg";1;0
7344;"Amelia Bedelia and the Surprise Shower";"1966.0";3089;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
7345;"Homecoming (Tillerman Cycle, #1)";"1981.0";5235;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7346;"Spell of the Highlander (Highlander, #7)";"2005.0";2906;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
7347;"The Hand of Chaos (The Death Gate Cycle, #5)";"1993.0";3059;0;"https://images.gr-assets.com/books/1327837169m/28482.jpg";"https://images.gr-assets.com/books/1327837169s/28482.jpg";12;0
7348;"One False Move (Myron Bolitar #5)";"1998.0";2935;0;"https://images.gr-assets.com/books/1403190750m/382680.jpg";"https://images.gr-assets.com/books/1403190750s/382680.jpg";5;0
7349;"The Guns of Avalon (The Chronicles of Amber #2)";"1972.0";3684;0;"https://images.gr-assets.com/books/1368213721m/62012.jpg";"https://images.gr-assets.com/books/1368213721s/62012.jpg";10;0
7350;"The Great Gilly Hopkins";"1978.0";2473;0;"https://images.gr-assets.com/books/1443418961m/163465.jpg";"https://images.gr-assets.com/books/1443418961s/163465.jpg";9;0
7351;"Trojan Odyssey (Dirk Pitt, #17)";"2003.0";3234;0;"https://images.gr-assets.com/books/1371338649m/32807.jpg";"https://images.gr-assets.com/books/1371338649s/32807.jpg";13;0
7352;"Follow the River";"1981.0";5236;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7353;"Measure for Measure";"1603.0";2320;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7354;"The Mask";"1981.0";4736;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
7355;"All Our Yesterdays";"2013.0";5237;0;"https://images.gr-assets.com/books/1370046261m/13514612.jpg";"https://images.gr-assets.com/books/1370046261s/13514612.jpg";16;0
7356;"Coming Clean";"2013.0";5238;0;"https://images.gr-assets.com/books/1381962759m/16218778.jpg";"https://images.gr-assets.com/books/1381962759s/16218778.jpg";10;0
7357;"Forever Amber ";"1944.0";5239;0;"https://images.gr-assets.com/books/1350464965m/5368.jpg";"https://images.gr-assets.com/books/1350464965s/5368.jpg";6;0
7358;"The Emerald Atlas (The Books of Beginning, #1)";"2011.0";5240;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7359;"Swing Time";"2016.0";2886;0;"https://images.gr-assets.com/books/1456491713m/28390369.jpg";"https://images.gr-assets.com/books/1456491713s/28390369.jpg";7;0
7360;"In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors";"2001.0";5241;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7361;"Chibi Vampire, Vol. 01";"2003.0";5242;0;"https://images.gr-assets.com/books/1404303540m/1819632.jpg";"https://images.gr-assets.com/books/1404303540s/1819632.jpg";10;0
7362;"Everything Leads to You";"2014.0";4804;0;"https://images.gr-assets.com/books/1389744233m/18667779.jpg";"https://images.gr-assets.com/books/1389744233s/18667779.jpg";8;0
7363;"Jeremy Fink and the Meaning of Life";"2006.0";4480;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7364;"Thank You, Mr. Falker";"1998.0";5243;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
7365;"The Peripheral";"2014.0";2565;0;"https://images.gr-assets.com/books/1402651292m/20821159.jpg";"https://images.gr-assets.com/books/1402651292s/20821159.jpg";13;0
7366;"Too Much Happiness";"2009.0";4278;0;"https://images.gr-assets.com/books/1320459874m/6464937.jpg";"https://images.gr-assets.com/books/1320459874s/6464937.jpg";12;0
7367;"Tempting the Best Man (Gamble Brothers, #1)";"2012.0";2951;0;"https://images.gr-assets.com/books/1336112984m/13614836.jpg";"https://images.gr-assets.com/books/1336112984s/13614836.jpg";4;0
7368;"Captive Prince: Volume Two (Captive Prince, #2)";"2015.0";4792;0;"https://images.gr-assets.com/books/1356027904m/17158513.jpg";"https://images.gr-assets.com/books/1356027904s/17158513.jpg";11;0
7369;"The Siren (The Original Sinners, #1)";"2012.0";5244;0;"https://images.gr-assets.com/books/1335832751m/10970532.jpg";"https://images.gr-assets.com/books/1335832751s/10970532.jpg";16;0
7370;"Ironweed";"1983.0";5245;0;"https://images.gr-assets.com/books/1408926209m/267243.jpg";"https://images.gr-assets.com/books/1408926209s/267243.jpg";2;0
7371;"Deception (Alex Delaware, #25)";"2009.0";3311;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
7372;"Stupid White Men";"2001.0";5216;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
7373;"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)";"2017.0";2561;0;"https://images.gr-assets.com/books/1485528243m/23766634.jpg";"https://images.gr-assets.com/books/1485528243s/23766634.jpg";7;0
7374;"The Faceless Ones (Skulduggery Pleasant, #3)";"2008.0";3846;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7375;"The Great Railway Bazaar";"1969.0";5246;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7376;"Black List (Scot Harvath, #11)";"2012.0";4313;0;"https://images.gr-assets.com/books/1339809055m/13117308.jpg";"https://images.gr-assets.com/books/1339809055s/13117308.jpg";8;0
7377;"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)";"1999.0";3635;0;"https://images.gr-assets.com/books/1427758922m/22417.jpg";"https://images.gr-assets.com/books/1427758922s/22417.jpg";10;0
7378;"The Atrocity Archives (Laundry Files, #1)";"2004.0";5051;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7379;"The Pleasure of My Company";"2003.0";3102;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
7380;"Dark Fire (Matthew Shardlake, #2)";"2004.0";4148;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
7381;"Beautiful Beginning (Beautiful Bastard, #3.5)";"2013.0";2938;0;"https://images.gr-assets.com/books/1377128262m/17831619.jpg";"https://images.gr-assets.com/books/1377128262s/17831619.jpg";9;0
7382;"Heft";"2012.0";5247;0;"https://images.gr-assets.com/books/1327958826m/11381910.jpg";"https://images.gr-assets.com/books/1327958826s/11381910.jpg";11;0
7383;"Outcast of Redwall (Redwall, #8)";"1995.0";3071;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7384;"Mister Pip";"2006.0";5248;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
7385;"Giada's Family Dinners";"2006.0";3614;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
7386;"Doubt";"2005.0";5249;0;"https://images.gr-assets.com/books/1327908288m/185012.jpg";"https://images.gr-assets.com/books/1327908288s/185012.jpg";12;0
7387;"Book of Shadows (Sweep, #1)";"2001.0";5250;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
7388;"Secrets of a Shoe Addict (Shoe Addict, #2)";"2008.0";4062;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
7389;"After We Fell (After, #3)";"2014.0";3990;0;"https://images.gr-assets.com/books/1420938115m/22609080.jpg";"https://images.gr-assets.com/books/1420938115s/22609080.jpg";8;0
7390;"Elizabeth Street";"2006.0";5251;0;"https://images.gr-assets.com/books/1328420628m/6589074.jpg";"https://images.gr-assets.com/books/1328420628s/6589074.jpg";13;0
7391;"The Assassin and the Pirate Lord (Throne of Glass, #0.1)";"2012.0";2561;0;"https://images.gr-assets.com/books/1335782612m/13415554.jpg";"https://images.gr-assets.com/books/1335782612s/13415554.jpg";3;0
7392;"Fear and Trembling";"1843.0";5252;0;"https://images.gr-assets.com/books/1309286516m/24965.jpg";"https://images.gr-assets.com/books/1309286516s/24965.jpg";7;0
7393;"Hawksong (The Kiesha'ra, #1)";"2003.0";5253;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
7394;"The Naked God (Night's Dawn, #3)";"1999.0";3766;0;"https://images.gr-assets.com/books/1316548289m/45260.jpg";"https://images.gr-assets.com/books/1316548289s/45260.jpg";8;0
7395;"Come Back, Amelia Bedelia";"1971.0";3089;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
7396;"Kon-Tiki: Across The Pacific In A Raft";"1948.0";5254;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
7397;"How to Get Filthy Rich in Rising Asia";"2013.0";3488;0;"https://images.gr-assets.com/books/1353428459m/15815364.jpg";"https://images.gr-assets.com/books/1353428459s/15815364.jpg";17;0
7398;"Relativity: The Special and the General Theory";"1916.0";5255;0;"https://images.gr-assets.com/books/1420607613m/15852.jpg";"https://images.gr-assets.com/books/1420607613s/15852.jpg";8;0
7399;"Getting Over It";"2000.0";5256;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7400;"The List";"2012.0";5257;0;"https://images.gr-assets.com/books/1439733432m/10866233.jpg";"https://images.gr-assets.com/books/1439733432s/10866233.jpg";2;0
7401;"The Brothers K";"1992.0";5258;0;"https://images.gr-assets.com/books/1403176622m/19534.jpg";"https://images.gr-assets.com/books/1403176622s/19534.jpg";17;0
7402;"The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work";"2010.0";5259;0;"https://images.gr-assets.com/books/1381289860m/9484114.jpg";"https://images.gr-assets.com/books/1381289860s/9484114.jpg";7;0
7403;"A Dog's Journey (A Dog's Purpose, #2)";"2012.0";3091;0;"https://images.gr-assets.com/books/1327061453m/13167796.jpg";"https://images.gr-assets.com/books/1327061453s/13167796.jpg";16;0
7404;"The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God";"2011.0";3580;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
7405;"Batman & Robin: Batman Reborn";"2010.0";3340;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7406;"MeruPuri, Vol. 1 (MeruPuri, #1)";"2002.0";2928;0;"https://images.gr-assets.com/books/1324321395m/1157452.jpg";"https://images.gr-assets.com/books/1324321395s/1157452.jpg";4;0
7407;"The Flanders Panel";"1990.0";4195;0;"https://images.gr-assets.com/books/1328874807m/11031.jpg";"https://images.gr-assets.com/books/1328874807s/11031.jpg";1;0
7408;"The Princess and the Pea";"1835.0";5260;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7409;"The Short Stories";"1920.0";2307;0;"https://images.gr-assets.com/books/1400891315m/4662.jpg";"https://images.gr-assets.com/books/1400891315s/4662.jpg";14;0
7410;"Dark Angel (Casteel, #2)";"1986.0";2801;0;"https://images.gr-assets.com/books/1322289444m/397466.jpg";"https://images.gr-assets.com/books/1322289444s/397466.jpg";2;0
7411;"Specter of the Past (Star Wars: The Hand of Thrawn, #1)";"1997.0";3252;0;"https://images.gr-assets.com/books/1326718522m/77787.jpg";"https://images.gr-assets.com/books/1326718522s/77787.jpg";11;0
7412;"Binge";"2015.0";5261;0;"https://images.gr-assets.com/books/1438341092m/25507925.jpg";"https://images.gr-assets.com/books/1438341092s/25507925.jpg";12;0
7413;"Black Lies";"2014.0";5152;0;"https://images.gr-assets.com/books/1407450110m/22471294.jpg";"https://images.gr-assets.com/books/1407450110s/22471294.jpg";2;0
7414;"What the Dead Know";"2007.0";5102;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
7415;"Rome (Marked Men, #3)";"2014.0";3189;0;"https://images.gr-assets.com/books/1378491674m/17798233.jpg";"https://images.gr-assets.com/books/1378491674s/17798233.jpg";15;0
7416;"The Life and Opinions of Tristram Shandy, Gentleman";"1767.0";5262;0;"https://images.gr-assets.com/books/1403402384m/76527.jpg";"https://images.gr-assets.com/books/1403402384s/76527.jpg";6;0
7417;"Giraffes Can't Dance";"";5263;0;"https://images.gr-assets.com/books/1306505271m/765148.jpg";"https://images.gr-assets.com/books/1306505271s/765148.jpg";15;0
7418;"The Passion of Artemisia";"2001.0";3856;0;"https://images.gr-assets.com/books/1311648181m/98048.jpg";"https://images.gr-assets.com/books/1311648181s/98048.jpg";13;0
7419;"Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them";"1976.0";3254;0;"https://images.gr-assets.com/books/1404193356m/270435.jpg";"https://images.gr-assets.com/books/1404193356s/270435.jpg";8;0
7420;"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)";"2003.0";5264;0;"https://images.gr-assets.com/books/1371146694m/284698.jpg";"https://images.gr-assets.com/books/1371146694s/284698.jpg";3;0
7421;"The Miseducation of Cameron Post";"2012.0";5265;0;"https://images.gr-assets.com/books/1309190566m/11595276.jpg";"https://images.gr-assets.com/books/1309190566s/11595276.jpg";4;0
7422;"Coraline (Illustrated/Graphic Novel Edition)";"2008.0";2423;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7423;"House of Many Ways (Howl's Moving Castle, #3)";"2008.0";2782;0;"https://images.gr-assets.com/books/1293848674m/2173611.jpg";"https://images.gr-assets.com/books/1293848674s/2173611.jpg";4;0
7424;"The Cartel";"2015.0";5054;0;"https://images.gr-assets.com/books/1429552939m/23602561.jpg";"https://images.gr-assets.com/books/1429552939s/23602561.jpg";1;0
7425;"A Mother's Reckoning: Living in the Aftermath of Tragedy";"2016.0";5266;0;"https://images.gr-assets.com/books/1453261078m/25937671.jpg";"https://images.gr-assets.com/books/1453261078s/25937671.jpg";6;0
7426;"Skin Tight (Mick Stranahan, #1)";"1989.0";3002;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
7427;"Moonraker (James Bond, #3)";"1955.0";3514;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
7428;"Two Treatises of Government";"1689.0";5077;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7429;"Civil Disobedience and Other Essays";"1995.0";2783;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
7430;"Rose in Bloom (Eight Cousins, #2)";"1876.0";2333;0;"https://images.gr-assets.com/books/1344269387m/17533.jpg";"https://images.gr-assets.com/books/1344269387s/17533.jpg";14;0
7431;"Mosquitoland";"2015.0";5267;0;"https://images.gr-assets.com/books/1402661616m/18718848.jpg";"https://images.gr-assets.com/books/1402661616s/18718848.jpg";8;0
7432;"The Perfect Son";"2015.0";5268;0;"https://images.gr-assets.com/books/1429633273m/25228579.jpg";"https://images.gr-assets.com/books/1429633273s/25228579.jpg";9;0
7433;"Looking for Alibrandi";"1992.0";3913;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7434;"Raid (Unfinished Hero, #3)";"2013.0";3789;0;"https://images.gr-assets.com/books/1361025483m/17257993.jpg";"https://images.gr-assets.com/books/1361025483s/17257993.jpg";11;0
7435;"Fifth Grave Past the Light (Charley Davidson, #5)";"2013.0";3643;0;"https://images.gr-assets.com/books/1355718001m/15813668.jpg";"https://images.gr-assets.com/books/1355718001s/15813668.jpg";10;0
7436;"The Seventh Scroll (Ancient Egypt, #2)";"1995.0";3949;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
7437;"A Midsummer's Nightmare";"2012.0";2791;0;"https://images.gr-assets.com/books/1327469139m/12813860.jpg";"https://images.gr-assets.com/books/1327469139s/12813860.jpg";3;0
7438;"The Troop";"2014.0";5269;0;"https://images.gr-assets.com/books/1397768496m/17571466.jpg";"https://images.gr-assets.com/books/1397768496s/17571466.jpg";4;0
7439;"Revelation (Matthew Shardlake, #4)";"2008.0";4148;0;"https://images.gr-assets.com/books/1327170369m/820480.jpg";"https://images.gr-assets.com/books/1327170369s/820480.jpg";2;0
7440;"100 Love Sonnets";"1959.0";3605;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
7441;"Lucky Us";"2014.0";5270;0;"https://images.gr-assets.com/books/1400853144m/18316089.jpg";"https://images.gr-assets.com/books/1400853144s/18316089.jpg";10;0
7442;"It's in His Kiss (Bridgertons, #7)";"2005.0";3391;0;"https://images.gr-assets.com/books/1314461965m/110393.jpg";"https://images.gr-assets.com/books/1314461965s/110393.jpg";15;0
7443;"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)";"2016.0";2304;0;"https://images.gr-assets.com/books/1471436601m/31538614.jpg";"https://images.gr-assets.com/books/1471436601s/31538614.jpg";5;0
7444;"Phenomenology of Spirit";"1807.0";5271;0;"https://images.gr-assets.com/books/1425522818m/9454.jpg";"https://images.gr-assets.com/books/1425522818s/9454.jpg";2;0
7445;"Fire Inside (Chaos, #2)";"2013.0";3789;0;"https://images.gr-assets.com/books/1419970980m/17257990.jpg";"https://images.gr-assets.com/books/1419970980s/17257990.jpg";6;0
